scorer,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000
bodyparts,north,north,north,east,east,east,south,south,south,west,west,west
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3044,107.88562774658203,43.99977111816406,1.0,177.10853576660156,57.30265426635742,1.0,162.87518310546875,130.1959686279297,1.0,106.22440338134766,118.54110717773438,1.0
3045,108.06898498535156,43.94900131225586,1.0,176.87864685058594,56.8226203918457,1.0,162.52967834472656,130.56825256347656,1.0,105.88529968261719,118.93050384521484,1.0
3046,107.60541534423828,43.782833099365234,1.0,177.02206420898438,57.66691589355469,1.0,161.09579467773438,130.64212036132812,1.0,105.2503433227539,119.09637451171875,1.0
3047,106.3550033569336,44.160064697265625,1.0,176.89743041992188,57.190338134765625,1.0,161.80360412597656,130.6224822998047,1.0,105.78511047363281,119.38611602783203,1.0
3048,107.88606262207031,43.02799606323242,1.0,177.3839569091797,57.86076354980469,1.0,160.5641326904297,131.00697326660156,1.0,105.16031646728516,119.7004623413086,1.0
3049,107.70783996582031,43.71352767944336,1.0,177.1831817626953,57.557212829589844,1.0,161.9630889892578,130.700439453125,1.0,105.291748046875,119.28850555419922,1.0
3050,107.40668487548828,43.75203323364258,1.0,177.5090789794922,56.95060729980469,1.0,163.1302947998047,130.1897735595703,1.0,106.45520782470703,118.7970962524414,1.0
3051,107.5936508178711,43.253108978271484,1.0,177.63497924804688,57.00320816040039,1.0,162.33352661132812,131.13047790527344,1.0,106.08284759521484,119.67420196533203,1.0
3052,106.83927154541016,43.8555793762207,1.0,177.7710418701172,57.43041229248047,1.0,162.62619018554688,131.13644409179688,1.0,106.35076904296875,120.13825225830078,1.0
3053,106.66143035888672,43.65301513671875,1.0,178.08868408203125,57.67473220825195,1.0,161.99111938476562,131.3235321044922,1.0,105.96826171875,120.47246551513672,1.0
3054,106.33525085449219,43.92491149902344,1.0,177.15274047851562,56.96359634399414,1.0,162.94049072265625,131.21603393554688,1.0,106.43864440917969,120.29004669189453,1.0
3055,105.33036804199219,44.55268859863281,0.9999998807907104,177.4521942138672,57.565406799316406,1.0,162.339111328125,131.64315795898438,1.0,105.86986541748047,120.57594299316406,1.0
3056,106.30447387695312,44.80607223510742,1.0,177.83316040039062,57.13539123535156,1.0,163.16192626953125,132.0798797607422,1.0,106.43810272216797,120.78748321533203,1.0
3057,107.12442779541016,44.03541564941406,1.0,177.81187438964844,57.04142761230469,1.0,163.16017150878906,131.8030242919922,1.0,106.26876068115234,120.3000717163086,1.0
3058,106.5433349609375,44.154335021972656,1.0,177.9459686279297,57.704105377197266,1.0,162.34124755859375,131.9115753173828,1.0,106.17288208007812,120.84309387207031,1.0
3059,107.26566314697266,44.43435287475586,1.0,177.8782501220703,56.818763732910156,1.0,163.7399139404297,131.58447265625,1.0,106.76480865478516,120.2195816040039,1.0
3060,105.7574234008789,44.37968826293945,1.0,177.59982299804688,57.404937744140625,1.0,161.7214813232422,131.6971893310547,1.0,106.2176513671875,120.6889877319336,1.0
3061,106.9005126953125,44.391357421875,1.0,177.41482543945312,57.51908874511719,1.0,161.24635314941406,131.88014221191406,1.0,105.95572662353516,120.61225128173828,1.0
3062,107.38373565673828,43.98522186279297,1.0,177.4063262939453,57.85744857788086,1.0,160.90463256835938,131.72378540039062,1.0,105.52218627929688,120.7019271850586,1.0
3063,105.51248931884766,44.7534294128418,1.0,177.299560546875,57.571624755859375,1.0,161.77325439453125,131.0911102294922,1.0,106.19036865234375,120.38787841796875,1.0
3064,108.7479476928711,43.127925872802734,1.0,177.2805633544922,58.057735443115234,1.0,160.64361572265625,131.27520751953125,1.0,105.43455505371094,120.03797149658203,1.0
3065,105.83709716796875,44.871639251708984,1.0,176.84095764160156,58.03546905517578,1.0,160.77825927734375,131.11776733398438,1.0,105.65768432617188,120.75287628173828,1.0
3066,106.96923828125,44.41804122924805,1.0,177.11798095703125,58.57557678222656,1.0,160.70126342773438,131.32073974609375,1.0,105.32291412353516,120.40396118164062,1.0
3067,104.93875885009766,45.86101531982422,0.9999998807907104,176.72634887695312,58.43080139160156,1.0,162.3286590576172,131.22438049316406,1.0,105.94051361083984,121.27267456054688,1.0
3068,105.20293426513672,45.532901763916016,1.0,176.89849853515625,58.28722381591797,1.0,162.95223999023438,130.92250061035156,1.0,106.13994598388672,121.48153686523438,1.0
3069,105.79977416992188,44.3369026184082,1.0,177.2873077392578,58.096282958984375,1.0,164.70712280273438,129.85186767578125,1.0,106.38883972167969,121.23526763916016,1.0
3070,106.27657318115234,44.1614990234375,1.0,177.69827270507812,56.769081115722656,1.0,164.24310302734375,130.32272338867188,1.0,106.43439483642578,120.10979461669922,1.0
3071,107.04350280761719,43.48463821411133,1.0,177.7469482421875,56.57859802246094,1.0,162.54055786132812,130.81423950195312,1.0,106.3040542602539,120.04911804199219,1.0
3072,107.1971206665039,42.56184768676758,1.0,177.76316833496094,56.4859733581543,1.0,161.6405029296875,130.66522216796875,1.0,105.92047119140625,119.74610137939453,1.0
3073,105.1823501586914,43.13687515258789,0.9999998807907104,177.5560760498047,56.252197265625,1.0,161.83407592773438,130.69117736816406,1.0,106.79850769042969,120.6109390258789,1.0
3074,104.63583374023438,44.698123931884766,0.9999998807907104,177.39889526367188,55.944759368896484,1.0,163.27308654785156,130.65744018554688,1.0,107.11690521240234,122.02593994140625,1.0
3075,104.34712219238281,43.55625915527344,0.9999998807907104,177.58836364746094,56.17595291137695,1.0,162.1060791015625,130.38438415527344,1.0,106.72696685791016,121.2027359008789,1.0
3076,104.93500518798828,44.166908264160156,0.9999998807907104,177.1332550048828,57.17886734008789,1.0,161.64501953125,131.14291381835938,1.0,105.8792495727539,121.1319580078125,1.0
3077,105.1917724609375,44.24679183959961,0.9999998807907104,177.43089294433594,57.074920654296875,1.0,161.84584045410156,130.7147674560547,1.0,105.7238540649414,120.45137023925781,1.0
3078,105.51622772216797,44.07902908325195,0.9999998807907104,177.6256561279297,56.44532012939453,1.0,162.3537139892578,130.17176818847656,1.0,106.3001480102539,119.89678192138672,1.0
3079,106.48707580566406,43.13417434692383,1.0,177.5217742919922,57.453529357910156,1.0,160.9380340576172,129.99459838867188,1.0,105.46629333496094,118.79777526855469,1.0
3080,106.17420196533203,43.89579391479492,1.0,176.91104125976562,57.43707275390625,1.0,161.62779235839844,130.1395721435547,1.0,105.19503784179688,119.22372436523438,1.0
3081,108.58244323730469,43.234283447265625,1.0,176.39515686035156,56.910221099853516,1.0,161.91363525390625,129.3703155517578,1.0,105.48979949951172,118.3788070678711,1.0
3082,108.5677490234375,43.262943267822266,1.0,176.95936584472656,58.3455924987793,1.0,160.94471740722656,129.4052734375,1.0,105.03331756591797,118.55061340332031,1.0
3083,105.97097778320312,44.91813278198242,1.0,176.5259246826172,58.33382797241211,1.0,164.2060089111328,128.54261779785156,1.0,106.71577453613281,120.94241333007812,1.0
3084,106.8957748413086,44.99950408935547,1.0,177.0030517578125,57.998924255371094,1.0,166.8782196044922,126.63379669189453,1.0,109.1622314453125,123.75767517089844,1.0
3085,107.1832046508789,44.56224822998047,1.0,176.24697875976562,58.94948196411133,1.0,166.075439453125,126.44475555419922,1.0,108.59754943847656,123.01049041748047,1.0
3086,105.88745880126953,45.479652404785156,0.9999998807907104,175.82046508789062,58.382720947265625,1.0,167.2004852294922,125.45160675048828,1.0,108.66029357910156,123.11981201171875,1.0
3087,106.50434875488281,45.119407653808594,1.0,175.1477813720703,57.61616897583008,1.0,163.3780975341797,127.84574127197266,1.0,106.56609344482422,117.89314270019531,1.0
3088,108.0802230834961,44.54923629760742,1.0,175.16355895996094,57.801361083984375,1.0,162.23876953125,128.109375,1.0,105.55453491210938,116.53662109375,1.0
3089,109.97528076171875,43.60865020751953,1.0,175.37657165527344,58.552650451660156,1.0,159.71575927734375,128.88177490234375,1.0,104.72932434082031,116.56621551513672,1.0
3090,109.76587677001953,43.73940658569336,1.0,175.73495483398438,58.54498291015625,1.0,160.08230590820312,128.51487731933594,1.0,105.37372589111328,117.06880950927734,1.0
3091,109.92820739746094,43.56523132324219,1.0,175.72132873535156,58.22749328613281,1.0,160.0076446533203,128.35195922851562,1.0,105.5311508178711,117.40714263916016,1.0
3092,109.36756896972656,44.39509201049805,1.0,175.50204467773438,58.223777770996094,1.0,160.4810028076172,127.83778381347656,1.0,105.81803894042969,116.87983703613281,1.0
3093,109.96265411376953,43.65966796875,1.0,175.73910522460938,58.45240020751953,1.0,159.20278930664062,128.6531219482422,1.0,105.24063873291016,116.95289611816406,1.0
3094,109.93569946289062,43.64309310913086,1.0,175.92359924316406,57.78761672973633,1.0,160.13998413085938,128.61141967773438,1.0,105.61504364013672,117.03401947021484,1.0
3095,109.92589569091797,43.78995895385742,1.0,176.0222625732422,57.623451232910156,1.0,160.26864624023438,128.2284393310547,1.0,105.92329406738281,116.51612091064453,1.0
3096,109.41938781738281,43.27437210083008,1.0,174.55227661132812,58.954986572265625,1.0,159.88453674316406,129.0092010498047,1.0,104.96839904785156,116.73517608642578,1.0
3097,109.79512786865234,43.309356689453125,1.0,175.3072967529297,58.90695571899414,1.0,159.67156982421875,128.84848022460938,1.0,105.08198547363281,116.60918426513672,1.0
3098,109.17302703857422,43.695106506347656,1.0,175.04428100585938,59.12781524658203,1.0,159.8542938232422,128.85336303710938,1.0,105.22311401367188,116.63499450683594,1.0
3099,109.00455474853516,44.38893508911133,1.0,174.7506866455078,59.45132827758789,1.0,160.08551025390625,128.83885192871094,1.0,105.56098937988281,117.71916198730469,1.0
3100,108.81576538085938,44.1013069152832,1.0,174.87586975097656,59.35734558105469,1.0,160.26766967773438,128.88450622558594,1.0,105.285888671875,117.00914764404297,1.0
3101,108.00910186767578,44.74687576293945,1.0,175.3805694580078,60.35541534423828,1.0,161.11386108398438,129.16712951660156,1.0,106.1988754272461,118.99659729003906,1.0
3102,105.50250244140625,46.84072494506836,0.9999998807907104,175.0632781982422,59.61396026611328,1.0,164.37355041503906,128.37925720214844,1.0,108.35971069335938,123.21211242675781,1.0
3103,105.43273162841797,45.91337585449219,0.9999998807907104,174.48031616210938,60.106353759765625,1.0,164.41497802734375,128.47186279296875,1.0,107.63023376464844,122.44070434570312,1.0
3104,104.84379577636719,46.68117904663086,0.9999998807907104,174.1910858154297,60.24846267700195,1.0,166.1136932373047,127.2722396850586,1.0,108.7983627319336,125.18224334716797,1.0
3105,104.00057983398438,47.01426315307617,0.9999998807907104,174.50732421875,59.940757751464844,1.0,166.77947998046875,126.7567367553711,1.0,109.42403411865234,125.67919158935547,1.0
3106,106.40714263916016,44.02395248413086,1.0,175.09901428222656,59.290103912353516,1.0,160.98216247558594,128.86141967773438,1.0,105.1348648071289,118.76485443115234,1.0
3107,106.09156799316406,44.61444091796875,1.0,175.6811981201172,59.09210205078125,1.0,160.74493408203125,129.70884704589844,1.0,105.43698120117188,119.93807220458984,1.0
3108,108.14817810058594,43.96814727783203,1.0,175.93377685546875,57.66740417480469,1.0,161.2165069580078,129.56748962402344,1.0,105.88365936279297,119.24954986572266,1.0
3109,107.67440795898438,43.92006301879883,1.0,175.8208770751953,58.08536148071289,1.0,159.9307861328125,130.05943298339844,1.0,104.86864471435547,118.20127868652344,1.0
3110,107.49160766601562,43.75408172607422,1.0,175.84532165527344,57.707088470458984,1.0,160.36505126953125,129.44940185546875,1.0,105.18737030029297,118.74958801269531,1.0
3111,108.11221313476562,43.339900970458984,1.0,175.35446166992188,58.42313003540039,1.0,159.20223999023438,130.1935577392578,1.0,104.58074951171875,118.09074401855469,1.0
3112,107.0209732055664,43.9837760925293,1.0,175.18679809570312,58.72886657714844,1.0,159.73849487304688,130.0839385986328,1.0,105.0096435546875,118.0038070678711,1.0
3113,108.11371612548828,43.54905319213867,1.0,175.45631408691406,57.50337219238281,1.0,160.61074829101562,129.3330078125,1.0,105.4046859741211,118.27101135253906,1.0
3114,107.28567504882812,44.56972122192383,1.0,174.63552856445312,59.22997283935547,1.0,160.25990295410156,130.27342224121094,1.0,104.88131713867188,118.17256164550781,1.0
3115,107.83309936523438,43.490970611572266,1.0,174.92922973632812,59.65574264526367,1.0,159.63314819335938,130.28517150878906,1.0,104.85747528076172,117.99591827392578,1.0
3116,106.70843505859375,44.64664840698242,1.0,174.53109741210938,59.62164306640625,1.0,160.55191040039062,130.0413818359375,1.0,105.2738265991211,118.80021667480469,1.0
3117,106.53245544433594,44.62721252441406,1.0,174.3223419189453,59.5662841796875,1.0,160.6268768310547,129.77525329589844,1.0,104.97002410888672,118.25279998779297,1.0
3118,106.15708923339844,44.251983642578125,1.0,174.58175659179688,59.593624114990234,1.0,160.12644958496094,129.94424438476562,1.0,104.93840026855469,118.62483978271484,1.0
3119,106.36097717285156,43.69060516357422,1.0,175.3871612548828,58.89680862426758,1.0,160.3971710205078,129.69277954101562,1.0,105.53308868408203,118.74110412597656,1.0
3120,105.28304290771484,44.91546630859375,1.0,174.8455047607422,58.83034133911133,1.0,161.7253875732422,129.60708618164062,1.0,106.04869842529297,119.57146453857422,1.0
3121,105.98827362060547,44.82688903808594,1.0,175.26666259765625,59.3270378112793,1.0,161.2779998779297,129.42396545410156,1.0,105.88736724853516,119.07722473144531,1.0
3122,106.13955688476562,43.98659896850586,1.0,175.74124145507812,58.77949905395508,1.0,161.24302673339844,129.05523681640625,1.0,106.29784393310547,119.49481201171875,1.0
3123,104.52143096923828,45.88189697265625,0.9999998807907104,175.56068420410156,58.629417419433594,1.0,163.66114807128906,128.8382110595703,1.0,106.99658966064453,121.32671356201172,1.0
3124,105.93983459472656,44.979068756103516,1.0,175.4326171875,58.26005554199219,1.0,161.3931427001953,129.3491668701172,1.0,105.67125701904297,119.06503295898438,1.0
3125,106.72999572753906,43.593650817871094,1.0,174.76043701171875,58.78280258178711,1.0,160.14395141601562,129.6566162109375,1.0,105.06005859375,118.3140869140625,1.0
3126,107.24845123291016,44.46425247192383,1.0,175.65943908691406,57.473175048828125,1.0,161.25125122070312,129.39590454101562,1.0,105.95111083984375,118.77729797363281,1.0
3127,106.95356750488281,44.763031005859375,1.0,175.13134765625,58.83524703979492,1.0,160.47193908691406,129.7447967529297,1.0,106.12923431396484,119.07754516601562,1.0
3128,108.05841827392578,44.21308517456055,1.0,174.57054138183594,59.36939239501953,1.0,159.8182373046875,129.87875366210938,1.0,105.1689224243164,118.48949432373047,1.0
3129,107.93098449707031,44.178096771240234,1.0,174.96194458007812,59.39921951293945,1.0,159.3534698486328,130.00303649902344,1.0,105.21696472167969,118.71734619140625,1.0
3130,106.92648315429688,44.22990036010742,1.0,174.4954376220703,59.42512893676758,1.0,159.84994506835938,129.3045196533203,1.0,105.32008361816406,118.65937805175781,1.0
3131,108.5620346069336,43.33381652832031,1.0,174.7882537841797,59.31536865234375,1.0,159.3246612548828,129.63031005859375,1.0,105.6467514038086,118.50887298583984,1.0
3132,107.6739501953125,44.4273567199707,1.0,174.86126708984375,59.37040328979492,1.0,160.27005004882812,129.39178466796875,1.0,105.93032836914062,118.91148376464844,1.0
3133,105.5945816040039,45.24494171142578,1.0,174.04969787597656,59.78801727294922,1.0,160.64822387695312,129.45938110351562,1.0,105.80237579345703,119.48023986816406,1.0
3134,104.97808837890625,45.85092544555664,0.9999998807907104,174.5958709716797,59.915252685546875,1.0,160.51351928710938,129.25328063964844,1.0,105.90607452392578,120.36738586425781,1.0
3135,104.2359848022461,45.67856979370117,0.9999998807907104,174.5502471923828,59.274871826171875,1.0,160.7213592529297,128.6387939453125,1.0,105.45646667480469,120.19979095458984,1.0
3136,105.23072052001953,45.24931716918945,0.9999998807907104,174.64913940429688,59.53366470336914,1.0,162.26414489746094,128.6053924560547,1.0,106.10570526123047,121.07445526123047,1.0
3137,104.35989379882812,45.256595611572266,0.9999998807907104,174.28192138671875,59.20377731323242,1.0,162.61024475097656,128.00242614746094,1.0,106.66210174560547,121.17121124267578,1.0
3138,104.50635528564453,45.14065933227539,0.9999998807907104,175.80789184570312,58.32819747924805,1.0,161.12701416015625,128.85935974121094,1.0,105.94526672363281,119.73828125,1.0
3139,105.90055084228516,45.233985900878906,0.9999998807907104,175.95706176757812,58.978633880615234,1.0,160.74114990234375,130.29344177246094,1.0,105.60240173339844,119.52095031738281,1.0
3140,106.03042602539062,43.8869514465332,0.9999998807907104,176.06973266601562,58.15470886230469,1.0,159.87559509277344,129.8736572265625,1.0,105.37339782714844,118.92757415771484,1.0
3141,105.53044891357422,44.93695831298828,0.9999998807907104,176.54299926757812,57.64302444458008,1.0,160.65283203125,129.81246948242188,1.0,105.50360107421875,119.42123413085938,1.0
3142,104.62896728515625,44.41716003417969,0.9999998807907104,176.0872344970703,57.32595443725586,1.0,160.4928436279297,129.60830688476562,1.0,105.82681274414062,119.7635498046875,1.0
3143,104.76872253417969,43.90078353881836,0.9999998807907104,176.1222686767578,56.95225524902344,1.0,160.8164520263672,129.88262939453125,1.0,105.71682739257812,119.39046478271484,1.0
3144,103.77473449707031,43.61649703979492,1.0,175.24900817871094,57.248497009277344,0.9999998807907104,160.3549041748047,129.81935119628906,1.0,105.53380584716797,119.84062957763672,1.0
3145,104.05355072021484,44.80666732788086,0.9999998807907104,175.7142333984375,57.746559143066406,1.0,160.81472778320312,130.3528289794922,1.0,106.11148834228516,120.28717041015625,1.0
3146,105.170166015625,45.12382125854492,0.9999997615814209,175.99290466308594,58.26734161376953,1.0,160.49790954589844,130.980224609375,1.0,105.8996810913086,120.8001937866211,1.0
3147,104.38966369628906,45.1612548828125,0.9999998807907104,175.67332458496094,57.84483337402344,1.0,160.92587280273438,130.5768280029297,1.0,105.84192657470703,120.51051330566406,1.0
3148,105.03231048583984,44.552371978759766,0.9999998807907104,176.27069091796875,58.224891662597656,1.0,160.299072265625,130.6402587890625,1.0,105.68223571777344,119.75033569335938,1.0
3149,105.7170181274414,43.80635452270508,0.9999998807907104,176.14537048339844,57.992698669433594,1.0,160.9813232421875,130.3352508544922,1.0,105.46915435791016,119.6634750366211,1.0
3150,106.2430419921875,44.68694305419922,0.9999998807907104,176.14178466796875,58.02443313598633,1.0,160.52352905273438,130.5480194091797,1.0,105.6601333618164,119.53865814208984,1.0
3151,107.25006866455078,43.11456298828125,1.0,176.50021362304688,58.51173400878906,1.0,159.63531494140625,130.89688110351562,1.0,105.26753234863281,119.537353515625,1.0
3152,106.08584594726562,44.35758972167969,1.0,176.1681671142578,57.75038528442383,1.0,159.9952392578125,130.3457794189453,1.0,105.45030975341797,119.0653305053711,1.0
3153,105.61570739746094,43.9715461730957,0.9999998807907104,175.4180145263672,58.690452575683594,1.0,159.90350341796875,130.17018127441406,1.0,105.70173645019531,119.35704803466797,1.0
3154,106.00193786621094,43.067115783691406,1.0,175.9925994873047,57.60072326660156,1.0,159.94566345214844,129.7463836669922,1.0,105.76274108886719,119.63482666015625,1.0
3155,104.84659576416016,43.96139907836914,0.9999998807907104,175.34176635742188,57.10162353515625,0.9999998807907104,161.05043029785156,129.39926147460938,1.0,105.85818481445312,119.95616149902344,1.0
3156,105.18801879882812,44.437679290771484,0.9999998807907104,175.99649047851562,57.76771545410156,1.0,161.64537048339844,129.55209350585938,1.0,106.40668487548828,120.1005859375,1.0
3157,104.41273498535156,44.973167419433594,0.9999998807907104,175.47171020507812,59.08936309814453,1.0,164.43045043945312,128.5210418701172,1.0,107.95458984375,124.04875946044922,1.0
3158,103.69750213623047,45.77304458618164,1.0,175.54867553710938,58.883567810058594,1.0,162.99143981933594,129.3792266845703,1.0,106.54200744628906,121.59552764892578,1.0
3159,105.41123962402344,43.10765838623047,1.0,176.03115844726562,57.693180084228516,1.0,160.25852966308594,129.8094482421875,1.0,105.2239990234375,119.07997131347656,1.0
3160,105.04006958007812,43.211708068847656,1.0,175.9139862060547,56.812843322753906,0.9999998807907104,160.80770874023438,129.6610107421875,1.0,105.53425598144531,119.18287658691406,1.0
3161,104.95559692382812,43.66569900512695,0.9999998807907104,175.87025451660156,56.84872817993164,0.9999998807907104,161.0213623046875,129.48829650878906,1.0,105.74103546142578,119.80099487304688,1.0
3162,104.07941436767578,45.15230941772461,0.9999998807907104,176.05738830566406,57.757991790771484,1.0,160.85841369628906,130.4444580078125,1.0,105.74429321289062,120.53485870361328,1.0
3163,103.93357849121094,44.96147537231445,0.9999998807907104,176.05259704589844,58.13778305053711,1.0,160.85653686523438,130.67047119140625,1.0,105.73883819580078,121.69104766845703,1.0
3164,104.35455322265625,44.1787223815918,0.9999998807907104,176.47348022460938,57.41494369506836,1.0,160.9632110595703,130.16734313964844,1.0,105.90794372558594,120.06254577636719,1.0
3165,103.80702209472656,44.88047790527344,0.9999998807907104,175.9779052734375,57.92755126953125,1.0,160.41297912597656,130.51239013671875,1.0,106.05404663085938,120.84208679199219,1.0
3166,103.3663558959961,44.54807662963867,1.0,176.14337158203125,57.703704833984375,1.0,160.5097198486328,130.32492065429688,1.0,105.87945556640625,120.66441345214844,1.0
3167,103.033935546875,44.97020721435547,1.0,176.43101501464844,57.920928955078125,1.0,161.69915771484375,130.01727294921875,1.0,105.97432708740234,121.42574310302734,1.0
3168,103.65481567382812,44.66901397705078,1.0,176.2094268798828,57.75265121459961,1.0,161.83790588378906,129.67552185058594,1.0,106.57071685791016,121.53244018554688,1.0
3169,103.67428588867188,44.575904846191406,1.0,176.9766387939453,57.212467193603516,1.0,162.67002868652344,129.4397735595703,1.0,106.8117446899414,121.44960021972656,1.0
3170,103.42659759521484,44.54964065551758,1.0,176.53550720214844,57.69215393066406,1.0,161.86219787597656,129.8096466064453,1.0,106.27284240722656,120.84651184082031,1.0
3171,103.32740783691406,43.8437385559082,1.0,176.5341796875,57.24397277832031,1.0,161.8079833984375,129.51976013183594,1.0,106.20039367675781,120.60215759277344,1.0
3172,102.86871337890625,44.20045852661133,1.0,176.64520263671875,56.619911193847656,0.9999998807907104,161.7238311767578,129.65859985351562,1.0,106.56790924072266,120.87177276611328,1.0
3173,103.71289825439453,43.73443603515625,1.0,176.27049255371094,57.44052505493164,1.0,160.42190551757812,129.92555236816406,1.0,105.760986328125,120.42915344238281,1.0
3174,103.39644622802734,44.11442184448242,1.0,176.16958618164062,56.905189514160156,0.9999998807907104,161.38323974609375,129.64833068847656,1.0,106.08103942871094,121.00102996826172,1.0
3175,103.09814453125,45.435447692871094,1.0,175.9662322998047,57.663063049316406,1.0,161.3726806640625,129.96266174316406,1.0,106.03827667236328,121.15498352050781,1.0
3176,103.7674331665039,43.847633361816406,1.0,176.7422637939453,57.05316162109375,1.0,160.7279510498047,130.0618896484375,1.0,105.86652374267578,120.29425811767578,1.0
3177,104.23985290527344,44.11454772949219,1.0,176.2714080810547,57.5325813293457,1.0,160.43539428710938,130.05462646484375,1.0,105.52906036376953,120.13285064697266,1.0
3178,103.1219253540039,44.50798797607422,1.0,175.86764526367188,58.02717590332031,0.9999998807907104,160.50765991210938,130.82151794433594,1.0,105.93324279785156,121.41410827636719,1.0
3179,103.462890625,44.49045944213867,1.0,176.25018310546875,57.7254524230957,1.0,161.0992889404297,130.46771240234375,1.0,106.01155090332031,120.88510131835938,1.0
3180,103.35442352294922,45.241416931152344,0.9999998807907104,176.40113830566406,57.28725814819336,1.0,162.2444610595703,130.40109252929688,1.0,106.56095123291016,121.2092514038086,1.0
3181,103.1642074584961,44.80799102783203,1.0,176.70425415039062,57.76448059082031,1.0,161.64376831054688,130.8388214111328,1.0,106.32917022705078,121.28309631347656,1.0
3182,103.16959381103516,44.29345703125,1.0,176.52554321289062,56.9023323059082,1.0,161.96583557128906,130.42898559570312,1.0,106.4085693359375,120.89713287353516,1.0
3183,102.33991241455078,43.793617248535156,1.0,176.04910278320312,57.262916564941406,1.0,160.767578125,130.09738159179688,1.0,105.85871887207031,120.87065887451172,1.0
3184,101.53630065917969,44.28984069824219,1.0,176.3560333251953,57.3563346862793,1.0,161.58641052246094,130.26670837402344,1.0,106.05414581298828,122.09205627441406,1.0
3185,101.22679138183594,45.44751739501953,1.0,176.6206817626953,57.001861572265625,1.0,163.56492614746094,130.23341369628906,1.0,107.48161315917969,123.67382049560547,1.0
3186,101.39012908935547,45.60129165649414,1.0,176.36746215820312,57.268428802490234,1.0,164.99789428710938,129.7694091796875,1.0,108.067138671875,124.8355484008789,1.0
3187,101.65817260742188,44.51337432861328,1.0,175.5863800048828,58.20723342895508,1.0,166.4468536376953,128.10989379882812,1.0,108.60497283935547,125.3570556640625,1.0
3188,101.8473892211914,45.14860916137695,1.0,176.75775146484375,56.890777587890625,1.0,163.99322509765625,129.6349334716797,1.0,107.81665802001953,123.68016052246094,1.0
3189,102.9375,44.7699089050293,1.0,176.89881896972656,56.47974395751953,1.0,164.0189971923828,130.26036071777344,1.0,107.45430755615234,123.02058410644531,1.0
3190,102.78781127929688,43.360069274902344,1.0,176.57778930664062,56.311012268066406,1.0,162.9740447998047,130.02578735351562,1.0,106.73249816894531,122.4323501586914,1.0
3191,103.8105239868164,43.78229904174805,1.0,176.8479461669922,56.08172607421875,1.0,162.78408813476562,130.59906005859375,1.0,106.81594848632812,121.87476348876953,1.0
3192,103.28996276855469,44.43513107299805,1.0,177.11587524414062,56.77744674682617,1.0,162.43487548828125,131.40261840820312,1.0,107.0208740234375,122.58184051513672,1.0
3193,103.55389404296875,43.42192459106445,0.9999998807907104,176.9106903076172,56.74802017211914,1.0,161.7095489501953,130.79583740234375,1.0,106.03857421875,121.65658569335938,1.0
3194,102.89112091064453,43.47225570678711,1.0,176.61758422851562,55.86332702636719,1.0,162.58340454101562,130.59765625,1.0,105.93450927734375,121.77796936035156,1.0
3195,102.4374771118164,43.01900100708008,1.0,176.50241088867188,56.224483489990234,1.0,161.9902801513672,130.56675720214844,1.0,106.26519012451172,122.16049194335938,1.0
3196,102.6336669921875,43.347442626953125,1.0,176.92247009277344,56.04598617553711,1.0,162.3712921142578,130.7246856689453,1.0,106.70337677001953,122.08839416503906,1.0
3197,101.9885025024414,43.54057312011719,1.0,176.86776733398438,56.24916076660156,1.0,162.54803466796875,130.4491424560547,1.0,106.88626861572266,122.44325256347656,1.0
3198,107.30107879638672,43.27207565307617,1.0,177.6111602783203,56.204566955566406,1.0,162.8702850341797,130.86915588378906,1.0,106.0006332397461,120.23966979980469,1.0
3199,109.8543930053711,43.20779800415039,1.0,179.2630615234375,52.8752326965332,1.0,169.18551635742188,127.1141586303711,0.9999998807907104,107.43575286865234,112.24665069580078,0.9999997615814209
3200,112.01332092285156,40.92323684692383,0.9999998807907104,179.8430938720703,52.90461730957031,1.0,166.70533752441406,127.51948547363281,1.0,104.32243347167969,105.91694641113281,0.9999998807907104
3201,112.12194061279297,41.31932067871094,0.9999998807907104,179.71795654296875,52.4321174621582,1.0,167.1717071533203,127.163818359375,1.0,104.72248077392578,106.37580871582031,0.9999998807907104
3202,112.61292266845703,41.041561126708984,0.9999998807907104,179.84335327148438,52.63935852050781,1.0,167.5262451171875,126.68883514404297,0.9999998807907104,104.65011596679688,105.79234313964844,0.9999998807907104
3203,112.61095428466797,42.958614349365234,1.0,180.02146911621094,53.565189361572266,1.0,168.76666259765625,126.80208587646484,0.9999998807907104,105.73161315917969,107.35357666015625,1.0
